0,17/04/2018 10:05:43,true 
0,17/04/2018 10:05:43,true 
0,17/04/2018 10:05:45,true 
0,17/04/2018 10:05:46,true 
0,17/04/2018 10:05:47,true 
0,17/04/2018 10:05:48,true 
0,17/04/2018 10:05:49,true 
0,17/04/2018 10:05:50,true 
0,17/04/2018 10:05:51,true 
0,17/04/2018 10:05:52,true 
0,17/04/2018 10:05:53,true 
0,17/04/2018 10:05:54,true 
0,17/04/2018 10:05:55,true 
0,17/04/2018 10:05:56,true 
0,17/04/2018 10:05:57,true 
0,17/04/2018 10:05:58,true 
0,17/04/2018 10:05:59,true 
1,17/04/2018 10:06:00,true 
1,17/04/2018 10:06:01,true 
1,17/04/2018 10:06:03,true 
1,17/04/2018 10:06:04,true 
1,17/04/2018 10:06:05,true 
1,17/04/2018 10:06:06,true 
1,17/04/2018 10:06:07,true 
1,17/04/2018 10:06:08,true 
1,17/04/2018 10:06:09,true 
1,17/04/2018 10:06:10,true 
1,17/04/2018 10:06:11,true 
1,17/04/2018 10:06:12,true 
1,17/04/2018 10:06:13,true 
1,17/04/2018 10:06:14,true 
1,17/04/2018 10:06:15,true 
1,17/04/2018 10:06:16,true 
1,17/04/2018 10:06:17,true 
1,17/04/2018 10:06:18,true 
1,17/04/2018 10:06:19,true 
1,17/04/2018 10:06:21,true 
1,17/04/2018 10:06:22,true 
1,17/04/2018 10:06:23,true 
1,17/04/2018 10:06:24,true 
1,17/04/2018 10:06:25,true 
1,17/04/2018 10:06:26,true 
1,17/04/2018 10:06:27,true 
1,17/04/2018 10:06:28,true 
1,17/04/2018 10:06:29,true 
1,17/04/2018 10:06:30,true 
1,17/04/2018 10:06:31,true 
1,17/04/2018 10:06:32,true 
1,17/04/2018 10:06:33,true 
1,17/04/2018 10:06:34,true 
1,17/04/2018 10:06:35,true 
1,17/04/2018 10:06:36,true 
1,17/04/2018 10:06:38,true 
1,17/04/2018 10:06:39,true 
1,17/04/2018 10:06:40,true 
1,17/04/2018 10:06:41,true 
1,17/04/2018 10:06:42,true 
1,17/04/2018 10:06:43,true 
1,17/04/2018 10:06:44,true 
1,17/04/2018 10:06:45,true 
1,17/04/2018 10:06:46,true 
1,17/04/2018 10:06:47,true 
1,17/04/2018 10:06:48,true 
1,17/04/2018 10:06:49,true 
1,17/04/2018 10:06:50,true 
1,17/04/2018 10:06:51,true 
1,17/04/2018 10:06:52,true 
1,17/04/2018 10:06:53,true 
1,17/04/2018 10:06:54,true 
1,17/04/2018 10:06:56,true 
1,17/04/2018 10:06:57,true 
1,17/04/2018 10:06:58,true 
1,17/04/2018 10:06:59,true 
1,17/04/2018 10:07:00,true 
1,17/04/2018 10:07:01,true 
1,17/04/2018 10:07:02,true 
1,17/04/2018 10:07:03,true 
1,17/04/2018 10:07:04,true 
1,17/04/2018 10:07:05,true 
1,17/04/2018 10:07:06,true 
1,17/04/2018 10:07:07,true 
1,17/04/2018 10:07:08,true 
1,17/04/2018 10:07:09,true 
1,17/04/2018 10:07:10,true 
1,17/04/2018 10:07:11,true 
1,17/04/2018 10:07:12,true 
1,17/04/2018 10:07:14,true 
1,17/04/2018 10:07:15,true 
1,17/04/2018 10:07:16,true 
1,17/04/2018 10:07:17,true 
1,17/04/2018 10:07:18,true 
1,17/04/2018 10:07:19,true 
1,17/04/2018 10:07:20,true 
1,17/04/2018 10:07:21,true 
1,17/04/2018 10:07:22,true 
1,17/04/2018 10:07:23,true 
0,17/04/2018 10:07:24,true 
0,17/04/2018 10:07:25,true 
0,17/04/2018 10:07:26,true 
0,17/04/2018 10:07:27,true 
0,17/04/2018 10:07:28,true 
0,17/04/2018 10:07:29,true 
0,17/04/2018 10:07:30,true 
0,17/04/2018 10:07:32,true 
0,17/04/2018 10:07:33,true 
0,17/04/2018 10:07:34,true 
0,17/04/2018 10:07:35,true 
0,17/04/2018 10:07:36,true 
0,17/04/2018 10:07:37,true 
0,17/04/2018 10:07:38,true 
0,17/04/2018 10:07:39,true 
0,17/04/2018 10:07:40,true 
0,17/04/2018 10:07:41,true 
0,17/04/2018 10:07:42,true 
0,17/04/2018 10:07:43,true 
0,17/04/2018 10:07:44,true 
0,17/04/2018 10:07:45,true 
0,17/04/2018 10:07:46,true 
0,17/04/2018 10:07:47,true 
0,17/04/2018 10:07:48,true 
0,17/04/2018 10:07:49,true 
0,17/04/2018 10:07:51,true 
0,17/04/2018 10:07:52,true 
0,17/04/2018 10:07:53,true 
0,17/04/2018 10:07:54,true 
0,17/04/2018 10:07:55,true 
0,17/04/2018 10:07:56,true 
0,17/04/2018 10:07:57,true 
0,17/04/2018 10:07:58,true 
0,17/04/2018 10:07:59,true 
0,17/04/2018 10:08:00,true 
0,17/04/2018 10:08:01,true 
0,17/04/2018 10:08:02,true 
0,17/04/2018 10:08:03,true 
0,17/04/2018 10:08:04,true 
0,17/04/2018 10:08:05,true 
0,17/04/2018 10:08:06,true 
0,17/04/2018 10:08:07,true 
0,17/04/2018 10:08:09,true 
1,17/04/2018 10:08:10,true 
1,17/04/2018 10:08:11,true 
1,17/04/2018 10:08:12,true 
1,17/04/2018 10:08:13,true 
1,17/04/2018 10:08:14,true 
1,17/04/2018 10:08:15,true 
1,17/04/2018 10:08:16,true 
1,17/04/2018 10:08:17,true 
0,17/04/2018 10:08:18,true 
0,17/04/2018 10:08:19,true 
0,17/04/2018 10:08:20,true 
0,17/04/2018 10:08:21,true 
0,17/04/2018 10:08:22,true 
0,17/04/2018 10:08:23,true 
0,17/04/2018 10:08:24,true 
0,17/04/2018 10:08:25,true 
0,17/04/2018 10:08:27,true 
0,17/04/2018 10:08:28,true 
0,17/04/2018 10:08:29,true 
0,17/04/2018 10:08:30,true 
0,17/04/2018 10:08:31,true 
0,17/04/2018 10:08:32,true 
0,17/04/2018 10:08:33,true 
0,17/04/2018 10:08:34,true 
0,17/04/2018 10:08:35,true 
0,17/04/2018 10:08:36,true 
0,17/04/2018 10:08:37,true 
0,17/04/2018 10:08:38,true 
0,17/04/2018 10:08:39,true 
0,17/04/2018 10:08:40,true 
0,17/04/2018 10:08:41,true 
0,17/04/2018 10:08:42,true 
0,17/04/2018 10:08:43,true 
0,17/04/2018 10:08:44,true 
0,17/04/2018 10:08:46,true 
0,17/04/2018 10:08:47,true 
0,17/04/2018 10:08:48,true 
0,17/04/2018 10:08:49,true 
0,17/04/2018 10:08:50,true 
0,17/04/2018 10:08:51,true 
0,17/04/2018 10:08:52,true 
0,17/04/2018 10:08:53,true 
0,17/04/2018 10:08:54,true 
0,17/04/2018 10:08:55,true 
0,17/04/2018 10:08:56,true 
0,17/04/2018 10:08:57,true 
0,17/04/2018 10:08:58,true 
0,17/04/2018 10:08:59,true 
0,17/04/2018 10:09:00,true 
0,17/04/2018 10:09:01,true 
0,17/04/2018 10:09:02,true 
0,17/04/2018 10:09:03,true 
0,17/04/2018 10:09:05,true 
0,17/04/2018 10:09:06,true 
